2021-11-26 10:19:00,005 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:19:00,006 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:19:30,012 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:19:50,014 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:20:00,006 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:20:00,007 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:20:30,011 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:20:50,006 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:21:00,015 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:21:00,016 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:21:30,019 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:21:50,008 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:22:00,015 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:22:00,016 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:22:30,014 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:22:50,007 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:23:00,015 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:23:00,015 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:23:30,010 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:23:50,004 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:24:00,001 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:24:00,003 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:24:30,014 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:24:50,011 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:25:00,015 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:25:00,015 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:25:30,008 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:25:50,013 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:26:00,016 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:26:00,016 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:26:30,039 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:26:50,013 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:27:00,001 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:27:00,002 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:27:30,014 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:27:50,015 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:28:00,016 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:28:00,016 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:28:30,006 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:28:50,014 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:29:00,006 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:29:00,007 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:29:30,002 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:29:50,004 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:30:00,005 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:30:00,006 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:30:30,041 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:30:50,037 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:31:00,013 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:31:00,014 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:31:30,029 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:31:50,024 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:32:00,000 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:32:00,001 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:32:12,183 [SpringApplicationShutdownHook] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Stopping...
2021-11-26 10:32:12,184 [SpringApplicationShutdownHook] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@29c25bbc]]
2021-11-26 10:32:12,184 [SpringApplicationShutdownHook] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Stopped.
2021-11-26 10:32:23,546 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : Starting QuickLoginApplication using Java 1.8.0_201 on LAPTOP-PBJR9RDH with PID 36028 (D:\study-project\sa-token\quick-login\target\classes started by 12870 in D:\study-project\sa-token)
2021-11-26 10:32:23,558 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : No active profile set, falling back to default profiles: default
2021-11-26 10:32:25,009 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer : Tomcat initialized with port(s): 9999 (http)
2021-11-26 10:32:25,023 [main] INFO  org.apache.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-9999"]
2021-11-26 10:32:25,024 [main] INFO  org.apache.catalina.core.StandardService : Starting service [Tomcat]
2021-11-26 10:32:25,024 [main] INFO  org.apache.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/9.0.55]
2021-11-26 10:32:25,139 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/management] : Initializing Spring embedded WebApplicationContext
2021-11-26 10:32:25,139 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1504 ms
2021-11-26 10:32:25,565 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : 创建一个线程池 corePoolSize is [5] maxPoolSize is [20] queueCapacity is [100] keepAliveSeconds is [100] namePrefix is [async-service-].
2021-11-26 10:32:25,981 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping : Adding welcome page template: index
2021-11-26 10:32:26,204 [main] INFO  org.apache.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-9999"]
2021-11-26 10:32:26,230 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port(s): 9999 (http) with context path '/management'
2021-11-26 10:32:26,233 [main] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Starting...
2021-11-26 10:32:26,233 [main] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@36a58466]]
2021-11-26 10:32:26,233 [main] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Started.
2021-11-26 10:32:26,240 [main] INFO  org.springframework.scheduling.annotation.ScheduledAnnotationBeanPostProcessor : More than one TaskScheduler bean exists within the context, and none is named 'taskScheduler'. Mark one of them as primary or name it 'taskScheduler' (possibly as an alias); or implement the SchedulingConfigurer interface and call ScheduledTaskRegistrar#setScheduler explicitly within the configureTasks() callback: [defaultSockJsTaskScheduler, messageBrokerTaskScheduler]
2021-11-26 10:32:26,249 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : Started QuickLoginApplication in 3.316 seconds (JVM running for 8.791)
2021-11-26 10:32:30,040 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:32:50,010 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:33:00,005 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:33:00,006 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:33:25,747 [MessageBroker-1] INFO  org.springframework.web.socket.config.WebSocketMessageBrokerStats : WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
2021-11-26 10:33:30,008 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:33:50,004 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:34:01,690 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:34:01,690 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
